station,date,product,element,value
churchil,2021-04-25,daymet,tmax,10.3400002
churchil,2021-04-26,daymet,tmax,11.29
churchil,2021-04-27,daymet,tmax,14.04
churchil,2021-04-28,daymet,tmax,16.9300003
churchil,2021-04-29,daymet,tmax,22.8899994
churchil,2021-04-30,daymet,tmax,26.3299999
conradmt,2021-04-01,daymet,tmax,19.3500004
conradmt,2021-04-02,daymet,tmax,19.1200008
conradmt,2021-04-03,daymet,tmax,18.7600002
conradmt,2021-04-04,daymet,tmax,17.3400002
conradmt,2021-04-05,daymet,tmax,11.5
conradmt,2021-04-06,daymet,tmax,14.8199997
conradmt,2021-04-07,daymet,tmax,17.7299995
conradmt,2021-04-08,daymet,tmax,12.4399996
conradmt,2021-04-09,daymet,tmax,11.3500004
conradmt,2021-04-10,daymet,tmax,9.5100002
conradmt,2021-04-11,daymet,tmax,4.6900001
conradmt,2021-04-12,daymet,tmax,3.05
conradmt,2021-04-13,daymet,tmax,3.54
conradmt,2021-04-14,daymet,tmax,4.6199999
conradmt,2021-04-15,daymet,tmax,10.46
conradmt,2021-04-16,daymet,tmax,14.2399998
conradmt,2021-04-17,daymet,tmax,18.0699997
conradmt,2021-04-18,daymet,tmax,11.1800003
conradmt,2021-04-19,daymet,tmax,3.3699999
conradmt,2021-04-20,daymet,tmax,8.1300001
conradmt,2021-04-21,daymet,tmax,13.8299999
conradmt,2021-04-22,daymet,tmax,8.2600002
conradmt,2021-04-23,daymet,tmax,2.6199999
conradmt,2021-04-24,daymet,tmax,2.8399999
conradmt,2021-04-25,daymet,tmax,6.9400001
conradmt,2021-04-26,daymet,tmax,11.8900003
conradmt,2021-04-27,daymet,tmax,16.2199993
conradmt,2021-04-28,daymet,tmax,18.3799992
conradmt,2021-04-29,daymet,tmax,21.0900002
conradmt,2021-04-30,daymet,tmax,22.2299995
corvalli,2021-04-01,daymet,tmax,20.5200005
corvalli,2021-04-02,daymet,tmax,20.5100002
corvalli,2021-04-03,daymet,tmax,20.7099991
corvalli,2021-04-04,daymet,tmax,19.7999992
corvalli,2021-04-05,daymet,tmax,9.7299995
corvalli,2021-04-06,daymet,tmax,14.6400003
corvalli,2021-04-07,daymet,tmax,18.6800003
corvalli,2021-04-08,daymet,tmax,10.3100004
corvalli,2021-04-09,daymet,tmax,15.4300003
corvalli,2021-04-10,daymet,tmax,9.04
corvalli,2021-04-11,daymet,tmax,7.2399998
corvalli,2021-04-12,daymet,tmax,7.6599998
corvalli,2021-04-13,daymet,tmax,7.77
corvalli,2021-04-14,daymet,tmax,9.5500002
corvalli,2021-04-15,daymet,tmax,11.21
corvalli,2021-04-16,daymet,tmax,14.6800003
corvalli,2021-04-17,daymet,tmax,19.4300003
corvalli,2021-04-18,daymet,tmax,21.1100006
corvalli,2021-04-19,daymet,tmax,8.3800001
corvalli,2021-04-20,daymet,tmax,10.5600004
corvalli,2021-04-21,daymet,tmax,16.1299992
corvalli,2021-04-22,daymet,tmax,13.5699997
corvalli,2021-04-23,daymet,tmax,13.4399996
corvalli,2021-04-24,daymet,tmax,12.1499996
corvalli,2021-04-25,daymet,tmax,11.9499998
corvalli,2021-04-26,daymet,tmax,12.7200003
corvalli,2021-04-27,daymet,tmax,14.8000002
corvalli,2021-04-28,daymet,tmax,19.0400009
corvalli,2021-04-29,daymet,tmax,24.2900009
corvalli,2021-04-30,daymet,tmax,25.3700008
crowagen,2021-04-01,daymet,tmax,18.6700001
crowagen,2021-04-02,daymet,tmax,23.9500008
crowagen,2021-04-03,daymet,tmax,25.0599995
crowagen,2021-04-04,daymet,tmax,20.7600002
crowagen,2021-04-05,daymet,tmax,13.9899998
crowagen,2021-04-06,daymet,tmax,11.1599998
crowagen,2021-04-07,daymet,tmax,18.6399994
crowagen,2021-04-08,daymet,tmax,19.4799995
crowagen,2021-04-09,daymet,tmax,15.1199999
crowagen,2021-04-10,daymet,tmax,19.0499992
crowagen,2021-04-11,daymet,tmax,10.1999998
crowagen,2021-04-12,daymet,tmax,6.3800001
crowagen,2021-04-13,daymet,tmax,3.1500001
crowagen,2021-04-14,daymet,tmax,2.1099999
crowagen,2021-04-15,daymet,tmax,4.5
crowagen,2021-04-16,daymet,tmax,11.54
crowagen,2021-04-17,daymet,tmax,17.1200008
crowagen,2021-04-18,daymet,tmax,13.96
crowagen,2021-04-19,daymet,tmax,5.8699999
crowagen,2021-04-20,daymet,tmax,6.2600002
crowagen,2021-04-21,daymet,tmax,12.6199999
crowagen,2021-04-22,daymet,tmax,17.0699997
crowagen,2021-04-23,daymet,tmax,10.1499996
crowagen,2021-04-24,daymet,tmax,15.1800003
crowagen,2021-04-25,daymet,tmax,15.6099997
crowagen,2021-04-26,daymet,tmax,13.5100002
crowagen,2021-04-27,daymet,tmax,19.6299992
crowagen,2021-04-28,daymet,tmax,21.6200008
crowagen,2021-04-29,daymet,tmax,25.5200005
crowagen,2021-04-30,daymet,tmax,28.7600002
ebarllob,2021-04-01,daymet,tmax,19.4699993
ebarllob,2021-04-02,daymet,tmax,18.7000008
ebarllob,2021-04-03,daymet,tmax,19.7399998
ebarllob,2021-04-04,daymet,tmax,18.3700008
ebarllob,2021-04-05,daymet,tmax,7.98
ebarllob,2021-04-06,daymet,tmax,12.8199997
ebarllob,2021-04-07,daymet,tmax,17.9200001
ebarllob,2021-04-08,daymet,tmax,9.7600002
ebarllob,2021-04-09,daymet,tmax,12.1899996
ebarllob,2021-04-10,daymet,tmax,7.5999999
ebarllob,2021-04-11,daymet,tmax,5.8699999
ebarllob,2021-04-12,daymet,tmax,5.1799998
ebarllob,2021-04-13,daymet,tmax,7.3600001
ebarllob,2021-04-14,daymet,tmax,6.8499999
ebarllob,2021-04-15,daymet,tmax,12.0299997
ebarllob,2021-04-16,daymet,tmax,13.7399998
ebarllob,2021-04-17,daymet,tmax,19.1499996
ebarllob,2021-04-18,daymet,tmax,19.0900002
ebarllob,2021-04-19,daymet,tmax,7.3299999
ebarllob,2021-04-20,daymet,tmax,8.54
ebarllob,2021-04-21,daymet,tmax,14.0600004
ebarllob,2021-04-22,daymet,tmax,8.8199997
ebarllob,2021-04-23,daymet,tmax,11.2299995
ebarllob,2021-04-24,daymet,tmax,9.3900003
ebarllob,2021-04-25,daymet,tmax,10.9399996
ebarllob,2021-04-26,daymet,tmax,11.5900002
ebarllob,2021-04-27,daymet,tmax,14.9300003
ebarllob,2021-04-28,daymet,tmax,18.0499992
ebarllob,2021-04-29,daymet,tmax,22.8199997
ebarllob,2021-04-30,daymet,tmax,23.6800003
ekalakas,2021-04-01,daymet,tmax,21.3199997
ekalakas,2021-04-02,daymet,tmax,21.9099998
ekalakas,2021-04-03,daymet,tmax,23.3700008
ekalakas,2021-04-04,daymet,tmax,24.0499992
ekalakas,2021-04-05,daymet,tmax,19.2800007
ekalakas,2021-04-06,daymet,tmax,12.2299995
ekalakas,2021-04-07,daymet,tmax,16.2999992
ekalakas,2021-04-08,daymet,tmax,20.2700005
ekalakas,2021-04-09,daymet,tmax,15.1800003
ekalakas,2021-04-10,daymet,tmax,19.4799995
ekalakas,2021-04-11,daymet,tmax,14.6800003
ekalakas,2021-04-12,daymet,tmax,6.6799998
ekalakas,2021-04-13,daymet,tmax,0.24
ekalakas,2021-04-14,daymet,tmax,1.1799999
ekalakas,2021-04-15,daymet,tmax,4.23
ekalakas,2021-04-16,daymet,tmax,7.52
ekalakas,2021-04-17,daymet,tmax,13.5
ekalakas,2021-04-18,daymet,tmax,12.7600002
ekalakas,2021-04-19,daymet,tmax,3.4000001
ekalakas,2021-04-20,daymet,tmax,3.4000001
ekalakas,2021-04-21,daymet,tmax,10.5100002
ekalakas,2021-04-22,daymet,tmax,15.2200003
ekalakas,2021-04-23,daymet,tmax,10.9499998
ekalakas,2021-04-24,daymet,tmax,12.3100004
ekalakas,2021-04-25,daymet,tmax,15.3299999
ekalakas,2021-04-26,daymet,tmax,13.79
ekalakas,2021-04-27,daymet,tmax,16.8700008
ekalakas,2021-04-28,daymet,tmax,18.9599991
ekalakas,2021-04-29,daymet,tmax,22.1800003
ekalakas,2021-04-30,daymet,tmax,28.7000008
ftbentcb,2021-04-01,daymet,tmax,22.6200008
ftbentcb,2021-04-02,daymet,tmax,21.75
ftbentcb,2021-04-03,daymet,tmax,20.8199997
ftbentcb,2021-04-04,daymet,tmax,22.4099998
ftbentcb,2021-04-05,daymet,tmax,10.7200003
ftbentcb,2021-04-06,daymet,tmax,15.9300003
ftbentcb,2021-04-07,daymet,tmax,20.8299999
ftbentcb,2021-04-08,daymet,tmax,11.8900003
ftbentcb,2021-04-09,daymet,tmax,14.4799995
ftbentcb,2021-04-10,daymet,tmax,13.0799999
ftbentcb,2021-04-11,daymet,tmax,3.95
ftbentcb,2021-04-12,daymet,tmax,5.1799998
ftbentcb,2021-04-13,daymet,tmax,2.77
ftbentcb,2021-04-14,daymet,tmax,2.05
ftbentcb,2021-04-15,daymet,tmax,8.6199999
ftbentcb,2021-04-16,daymet,tmax,15.0900002
ftbentcb,2021-04-17,daymet,tmax,20
ftbentcb,2021-04-18,daymet,tmax,13.2299995
ftbentcb,2021-04-19,daymet,tmax,3.55
ftbentcb,2021-04-20,daymet,tmax,8.5699997
ftbentcb,2021-04-21,daymet,tmax,15.3199997
ftbentcb,2021-04-22,daymet,tmax,9.9799995
ftbentcb,2021-04-23,daymet,tmax,4.1199999
ftbentcb,2021-04-24,daymet,tmax,6.7199998
ftbentcb,2021-04-25,daymet,tmax,7.1799998
ftbentcb,2021-04-26,daymet,tmax,13.75
ftbentcb,2021-04-27,daymet,tmax,19.2600002
ftbentcb,2021-04-28,daymet,tmax,20.0699997
ftbentcb,2021-04-29,daymet,tmax,23.9500008
ftbentcb,2021-04-30,daymet,tmax,26.8099995
havrenmt,2021-04-01,daymet,tmax,21.0900002
havrenmt,2021-04-02,daymet,tmax,21.2700005
havrenmt,2021-04-03,daymet,tmax,19.6599998
havrenmt,2021-04-04,daymet,tmax,21.4500008
havrenmt,2021-04-05,daymet,tmax,13.3999996
havrenmt,2021-04-06,daymet,tmax,16.8099995
havrenmt,2021-04-07,daymet,tmax,21.0300007
havrenmt,2021-04-08,daymet,tmax,13.5699997
havrenmt,2021-04-09,daymet,tmax,14.3699999
havrenmt,2021-04-10,daymet,tmax,13.6599998
havrenmt,2021-04-11,daymet,tmax,5.0900002
havrenmt,2021-04-12,daymet,tmax,5.21
havrenmt,2021-04-13,daymet,tmax,3.3499999
havrenmt,2021-04-14,daymet,tmax,3.79
havrenmt,2021-04-15,daymet,tmax,7.6999998
havrenmt,2021-04-16,daymet,tmax,15.3500004
havrenmt,2021-04-17,daymet,tmax,20.1599998
havrenmt,2021-04-18,daymet,tmax,8.6400003
havrenmt,2021-04-19,daymet,tmax,4.98
havrenmt,2021-04-20,daymet,tmax,8.3299999
havrenmt,2021-04-21,daymet,tmax,14.9700003
havrenmt,2021-04-22,daymet,tmax,10.7399998
havrenmt,2021-04-23,daymet,tmax,4.7199998
havrenmt,2021-04-24,daymet,tmax,5.9899998
havrenmt,2021-04-25,daymet,tmax,6.54
havrenmt,2021-04-26,daymet,tmax,14.1300001
havrenmt,2021-04-27,daymet,tmax,18.0499992
havrenmt,2021-04-28,daymet,tmax,20.3099995
havrenmt,2021-04-29,daymet,tmax,22.8099995
havrenmt,2021-04-30,daymet,tmax,26.4400005
huntleys,2021-04-01,daymet,tmax,22.1200008
huntleys,2021-04-02,daymet,tmax,23.3799992
huntleys,2021-04-03,daymet,tmax,25.2099991
huntleys,2021-04-04,daymet,tmax,23.9099998
huntleys,2021-04-05,daymet,tmax,12.1199999
huntleys,2021-04-06,daymet,tmax,9.0699997
huntleys,2021-04-07,daymet,tmax,20.2999992
huntleys,2021-04-08,daymet,tmax,18.9699993
huntleys,2021-04-09,daymet,tmax,14.3299999
huntleys,2021-04-10,daymet,tmax,21.0599995
huntleys,2021-04-11,daymet,tmax,8.9700003
huntleys,2021-04-12,daymet,tmax,7.0300002
huntleys,2021-04-13,daymet,tmax,3.76
huntleys,2021-04-14,daymet,tmax,1.66
huntleys,2021-04-15,daymet,tmax,3.27
huntleys,2021-04-16,daymet,tmax,12.0200005
huntleys,2021-04-17,daymet,tmax,17.8700008
huntleys,2021-04-18,daymet,tmax,15.8100004
huntleys,2021-04-19,daymet,tmax,4.73
huntleys,2021-04-20,daymet,tmax,6.9899998
huntleys,2021-04-21,daymet,tmax,12.5200005
huntleys,2021-04-22,daymet,tmax,17.5699997
huntleys,2021-04-23,daymet,tmax,6.1300001
huntleys,2021-04-24,daymet,tmax,13.9700003
huntleys,2021-04-25,daymet,tmax,14
huntleys,2021-04-26,daymet,tmax,12.8500004
huntleys,2021-04-27,daymet,tmax,18.6700001
huntleys,2021-04-28,daymet,tmax,21.3600006
huntleys,2021-04-29,daymet,tmax,25.3199997
huntleys,2021-04-30,daymet,tmax,30.0699997
kalispel,2021-04-01,daymet,tmax,18.5499992
kalispel,2021-04-02,daymet,tmax,19.1299992
kalispel,2021-04-03,daymet,tmax,18.25
kalispel,2021-04-04,daymet,tmax,16.0599995
kalispel,2021-04-05,daymet,tmax,12.9099998
kalispel,2021-04-06,daymet,tmax,14.5799999
kalispel,2021-04-07,daymet,tmax,18.2099991
kalispel,2021-04-08,daymet,tmax,9.8000002
kalispel,2021-04-09,daymet,tmax,12.3100004
kalispel,2021-04-10,daymet,tmax,9.1999998
kalispel,2021-04-11,daymet,tmax,6.75
kalispel,2021-04-12,daymet,tmax,8.1199999
kalispel,2021-04-13,daymet,tmax,8.46
kalispel,2021-04-14,daymet,tmax,12.0100002
kalispel,2021-04-15,daymet,tmax,15.6599998
kalispel,2021-04-16,daymet,tmax,17.2000008
kalispel,2021-04-17,daymet,tmax,19.4099998
kalispel,2021-04-18,daymet,tmax,16.6299992
kalispel,2021-04-19,daymet,tmax,9.5
kalispel,2021-04-20,daymet,tmax,11.8999996
kalispel,2021-04-21,daymet,tmax,15.8900003
kalispel,2021-04-22,daymet,tmax,8.3500004
kalispel,2021-04-23,daymet,tmax,6.8499999
kalispel,2021-04-24,daymet,tmax,9.9200001
kalispel,2021-04-25,daymet,tmax,9.9799995
kalispel,2021-04-26,daymet,tmax,11.71
kalispel,2021-04-27,daymet,tmax,16.8700008
kalispel,2021-04-28,daymet,tmax,19.0100002
kalispel,2021-04-29,daymet,tmax,23.2399998
kalispel,2021-04-30,daymet,tmax,21.9899998
lololowr,2021-04-01,daymet,tmax,21.0699997
lololowr,2021-04-02,daymet,tmax,19.6800003
lololowr,2021-04-03,daymet,tmax,20.8199997
lololowr,2021-04-04,daymet,tmax,19.4500008
lololowr,2021-04-05,daymet,tmax,9.4200001
lololowr,2021-04-06,daymet,tmax,14.8299999
lololowr,2021-04-07,daymet,tmax,19.0599995
lololowr,2021-04-08,daymet,tmax,9.6199999
lololowr,2021-04-09,daymet,tmax,14.5500002
lololowr,2021-04-10,daymet,tmax,8.1300001
lololowr,2021-04-11,daymet,tmax,8.0100002
lololowr,2021-04-12,daymet,tmax,7.54
lololowr,2021-04-13,daymet,tmax,8.4899998
lololowr,2021-04-14,daymet,tmax,9.96
lololowr,2021-04-15,daymet,tmax,12.6800003
lololowr,2021-04-16,daymet,tmax,15.7200003
lololowr,2021-04-17,daymet,tmax,20.1000004
lololowr,2021-04-18,daymet,tmax,21.5900002
lololowr,2021-04-19,daymet,tmax,7.8400002
lololowr,2021-04-20,daymet,tmax,10.6999998
lololowr,2021-04-21,daymet,tmax,16.4699993
lololowr,2021-04-22,daymet,tmax,10.6999998
lololowr,2021-04-23,daymet,tmax,12.1000004
lololowr,2021-04-24,daymet,tmax,11.4499998
lololowr,2021-04-25,daymet,tmax,11.9200001
lololowr,2021-04-26,daymet,tmax,12.8800001
lololowr,2021-04-27,daymet,tmax,15.6599998
lololowr,2021-04-28,daymet,tmax,19.4099998
lololowr,2021-04-29,daymet,tmax,23.8999996
lololowr,2021-04-30,daymet,tmax,24.4500008
lomawood,2021-04-01,daymet,tmax,23.0400009
lomawood,2021-04-02,daymet,tmax,22.7700005
lomawood,2021-04-03,daymet,tmax,21.3999996
lomawood,2021-04-04,daymet,tmax,23.2000008
lomawood,2021-04-05,daymet,tmax,11.25
lomawood,2021-04-06,daymet,tmax,16.7800007
lomawood,2021-04-07,daymet,tmax,21.6000004
lomawood,2021-04-08,daymet,tmax,12.6700001
lomawood,2021-04-09,daymet,tmax,15.1499996
lomawood,2021-04-10,daymet,tmax,13.7399998
lomawood,2021-04-11,daymet,tmax,5.02
lomawood,2021-04-12,daymet,tmax,6.3899999
lomawood,2021-04-13,daymet,tmax,3.78
lomawood,2021-04-14,daymet,tmax,2.5699999
lomawood,2021-04-15,daymet,tmax,9.3500004
lomawood,2021-04-16,daymet,tmax,16.1499996
lomawood,2021-04-17,daymet,tmax,20.9300003
lomawood,2021-04-18,daymet,tmax,14.29
lomawood,2021-04-19,daymet,tmax,4.79
lomawood,2021-04-20,daymet,tmax,9.5699997
lomawood,2021-04-21,daymet,tmax,16.0799999
lomawood,2021-04-22,daymet,tmax,10.9300003
lomawood,2021-04-23,daymet,tmax,5.0300002
lomawood,2021-04-24,daymet,tmax,7.3299999
lomawood,2021-04-25,daymet,tmax,7.6700001
lomawood,2021-04-26,daymet,tmax,14.5799999
lomawood,2021-04-27,daymet,tmax,19.9699993
lomawood,2021-04-28,daymet,tmax,21.1399994
lomawood,2021-04-29,daymet,tmax,24.7600002
lomawood,2021-04-30,daymet,tmax,27.3400002
lubrecht,2021-04-01,daymet,tmax,19.2399998
lubrecht,2021-04-02,daymet,tmax,18.0799999
lubrecht,2021-04-03,daymet,tmax,19.3400002
lubrecht,2021-04-04,daymet,tmax,17.8999996
lubrecht,2021-04-05,daymet,tmax,6.9499998
lubrecht,2021-04-06,daymet,tmax,12.3999996
lubrecht,2021-04-07,daymet,tmax,17.4699993
lubrecht,2021-04-08,daymet,tmax,8.5900002
lubrecht,2021-04-09,daymet,tmax,11.8199997
lubrecht,2021-04-10,daymet,tmax,6.8800001
lubrecht,2021-04-11,daymet,tmax,5.6700001
lubrecht,2021-04-12,daymet,tmax,4.8899999
lubrecht,2021-04-13,daymet,tmax,6.6300001
lubrecht,2021-04-14,daymet,tmax,6.5
lubrecht,2021-04-15,daymet,tmax,11.4200001
lubrecht,2021-04-16,daymet,tmax,13.2700005
lubrecht,2021-04-17,daymet,tmax,18.4500008
lubrecht,2021-04-18,daymet,tmax,18.7000008
lubrecht,2021-04-19,daymet,tmax,6.27
lubrecht,2021-04-20,daymet,tmax,8.1700001
lubrecht,2021-04-21,daymet,tmax,13.8500004
lubrecht,2021-04-22,daymet,tmax,8.21
lubrecht,2021-04-23,daymet,tmax,10.6599998
lubrecht,2021-04-24,daymet,tmax,8.9399996
lubrecht,2021-04-25,daymet,tmax,10.3400002
lubrecht,2021-04-26,daymet,tmax,11.1800003
lubrecht,2021-04-27,daymet,tmax,14.3000002
lubrecht,2021-04-28,daymet,tmax,17.4699993
lubrecht,2021-04-29,daymet,tmax,22.3299999
lubrecht,2021-04-30,daymet,tmax,23.0300007
mbmgtech,2021-04-01,daymet,tmax,17.2999992
mbmgtech,2021-04-02,daymet,tmax,16
mbmgtech,2021-04-03,daymet,tmax,18.1599998
mbmgtech,2021-04-04,daymet,tmax,16.5200005
mbmgtech,2021-04-05,daymet,tmax,7.8699999
mbmgtech,2021-04-06,daymet,tmax,11.1999998
mbmgtech,2021-04-07,daymet,tmax,13.9499998
mbmgtech,2021-04-08,daymet,tmax,6.4200001
mbmgtech,2021-04-09,daymet,tmax,11.3199997
mbmgtech,2021-04-10,daymet,tmax,9.7600002
mbmgtech,2021-04-11,daymet,tmax,3.27
mbmgtech,2021-04-12,daymet,tmax,3.05
mbmgtech,2021-04-13,daymet,tmax,1.35
mbmgtech,2021-04-14,daymet,tmax,2.8299999
mbmgtech,2021-04-15,daymet,tmax,6.2399998
mbmgtech,2021-04-16,daymet,tmax,9.46
mbmgtech,2021-04-17,daymet,tmax,14.2399998
mbmgtech,2021-04-18,daymet,tmax,15.0600004
mbmgtech,2021-04-19,daymet,tmax,2.95
mbmgtech,2021-04-20,daymet,tmax,4.6599998
mbmgtech,2021-04-21,daymet,tmax,11.7600002
mbmgtech,2021-04-22,daymet,tmax,8.8800001
mbmgtech,2021-04-23,daymet,tmax,7.8200002
mbmgtech,2021-04-24,daymet,tmax,9.8900003
mbmgtech,2021-04-25,daymet,tmax,8.3400002
mbmgtech,2021-04-26,daymet,tmax,10.3400002
mbmgtech,2021-04-27,daymet,tmax,13.1400003
mbmgtech,2021-04-28,daymet,tmax,15.7700005
mbmgtech,2021-04-29,daymet,tmax,20.8299999
mbmgtech,2021-04-30,daymet,tmax,23.4799995
mdabench,2021-04-01,daymet,tmax,21.8899994
mdabench,2021-04-02,daymet,tmax,20.7399998
mdabench,2021-04-03,daymet,tmax,21.7299995
mdabench,2021-04-04,daymet,tmax,21.4599991
mdabench,2021-04-05,daymet,tmax,11.5100002
mdabench,2021-04-06,daymet,tmax,14.4499998
mdabench,2021-04-07,daymet,tmax,19.3899994
mdabench,2021-04-08,daymet,tmax,12.6199999
mdabench,2021-04-09,daymet,tmax,13.3999996
mdabench,2021-04-10,daymet,tmax,12.1199999
mdabench,2021-04-11,daymet,tmax,2.74
mdabench,2021-04-12,daymet,tmax,1.98
mdabench,2021-04-13,daymet,tmax,0.45
mdabench,2021-04-14,daymet,tmax,0.7
mdabench,2021-04-15,daymet,tmax,6.2600002
mdabench,2021-04-16,daymet,tmax,12.1499996
mdabench,2021-04-17,daymet,tmax,16.6399994
mdabench,2021-04-18,daymet,tmax,12.3199997
mdabench,2021-04-19,daymet,tmax,1.01
mdabench,2021-04-20,daymet,tmax,5.77
mdabench,2021-04-21,daymet,tmax,13.1300001
mdabench,2021-04-22,daymet,tmax,8.6300001
mdabench,2021-04-23,daymet,tmax,3.27
mdabench,2021-04-24,daymet,tmax,7.1799998
mdabench,2021-04-25,daymet,tmax,7.73
mdabench,2021-04-26,daymet,tmax,13.5500002
mdabench,2021-04-27,daymet,tmax,17.1200008
mdabench,2021-04-28,daymet,tmax,18.75
mdabench,2021-04-29,daymet,tmax,23.2000008
mdabench,2021-04-30,daymet,tmax,25.7600002
mdabigsa,2021-04-01,daymet,tmax,21.5400009
mdabigsa,2021-04-02,daymet,tmax,22.0599995
mdabigsa,2021-04-03,daymet,tmax,20.5799999
mdabigsa,2021-04-04,daymet,tmax,22.3799992
mdabigsa,2021-04-05,daymet,tmax,12.7600002
mdabigsa,2021-04-06,daymet,tmax,16.1800003
mdabigsa,2021-04-07,daymet,tmax,20.9400005
mdabigsa,2021-04-08,daymet,tmax,13.1000004
mdabigsa,2021-04-09,daymet,tmax,14.4499998
mdabigsa,2021-04-10,daymet,tmax,13.3500004
mdabigsa,2021-04-11,daymet,tmax,5.6300001
mdabigsa,2021-04-12,daymet,tmax,5.5999999
mdabigsa,2021-04-13,daymet,tmax,3.9000001
mdabigsa,2021-04-14,daymet,tmax,3.3800001
mdabigsa,2021-04-15,daymet,tmax,8.7799997
mdabigsa,2021-04-16,daymet,tmax,15.4200001
mdabigsa,2021-04-17,daymet,tmax,19.9699993
mdabigsa,2021-04-18,daymet,tmax,13.0699997
mdabigsa,2021-04-19,daymet,tmax,4.7800002
mdabigsa,2021-04-20,daymet,tmax,8.7299995
mdabigsa,2021-04-21,daymet,tmax,15.0900002
mdabigsa,2021-04-22,daymet,tmax,11.3199997
mdabigsa,2021-04-23,daymet,tmax,4.8899999
mdabigsa,2021-04-24,daymet,tmax,6.6799998
mdabigsa,2021-04-25,daymet,tmax,7.1100001
mdabigsa,2021-04-26,daymet,tmax,13.7399998
mdabigsa,2021-04-27,daymet,tmax,18.5300007
mdabigsa,2021-04-28,daymet,tmax,20.5300007
mdabigsa,2021-04-29,daymet,tmax,23.3999996
mdabigsa,2021-04-30,daymet,tmax,26.5100002
mdacasca,2021-04-01,daymet,tmax,21.75
mdacasca,2021-04-02,daymet,tmax,20.6900005
mdacasca,2021-04-03,daymet,tmax,21.8899994
mdacasca,2021-04-04,daymet,tmax,17.9099998
mdacasca,2021-04-05,daymet,tmax,9.4099998
mdacasca,2021-04-06,daymet,tmax,14.5500002
mdacasca,2021-04-07,daymet,tmax,18.4799995
mdacasca,2021-04-08,daymet,tmax,13.2200003
mdacasca,2021-04-09,daymet,tmax,14.3699999
mdacasca,2021-04-10,daymet,tmax,9.54
mdacasca,2021-04-11,daymet,tmax,3.6099999
mdacasca,2021-04-12,daymet,tmax,4.8400002
mdacasca,2021-04-13,daymet,tmax,4.25
mdacasca,2021-04-14,daymet,tmax,2.8099999
mdacasca,2021-04-15,daymet,tmax,7.0500002
mdacasca,2021-04-16,daymet,tmax,13.21
mdacasca,2021-04-17,daymet,tmax,18.6100006
mdacasca,2021-04-18,daymet,tmax,12.8000002
mdacasca,2021-04-19,daymet,tmax,7.5300002
mdacasca,2021-04-20,daymet,tmax,7.7399998
mdacasca,2021-04-21,daymet,tmax,13.2299995
mdacasca,2021-04-22,daymet,tmax,8.4399996
mdacasca,2021-04-23,daymet,tmax,5.1599998
mdacasca,2021-04-24,daymet,tmax,5.6799998
mdacasca,2021-04-25,daymet,tmax,8.8100004
mdacasca,2021-04-26,daymet,tmax,14.3599997
mdacasca,2021-04-27,daymet,tmax,18.2000008
mdacasca,2021-04-28,daymet,tmax,20.3799992
mdacasca,2021-04-29,daymet,tmax,23.2900009
mdacasca,2021-04-30,daymet,tmax,25.5900002
mdacharl,2021-04-01,daymet,tmax,20.9599991
mdacharl,2021-04-02,daymet,tmax,20.3099995
mdacharl,2021-04-03,daymet,tmax,20.7800007
mdacharl,2021-04-04,daymet,tmax,19.3099995
mdacharl,2021-04-05,daymet,tmax,7.3099999
mdacharl,2021-04-06,daymet,tmax,14.0299997
mdacharl,2021-04-07,daymet,tmax,18.7800007
mdacharl,2021-04-08,daymet,tmax,8.1899996
mdacharl,2021-04-09,daymet,tmax,15.1300001
mdacharl,2021-04-10,daymet,tmax,8.7700005
mdacharl,2021-04-11,daymet,tmax,6.8000002
mdacharl,2021-04-12,daymet,tmax,7.9299998
mdacharl,2021-04-13,daymet,tmax,8.1400003
mdacharl,2021-04-14,daymet,tmax,9.4899998
mdacharl,2021-04-15,daymet,tmax,10.9399996
mdacharl,2021-04-16,daymet,tmax,14.5100002
mdacharl,2021-04-17,daymet,tmax,19.4899998
mdacharl,2021-04-18,daymet,tmax,20.75
mdacharl,2021-04-19,daymet,tmax,8.0299997
mdacharl,2021-04-20,daymet,tmax,10.9399996
mdacharl,2021-04-21,daymet,tmax,16.2399998
mdacharl,2021-04-22,daymet,tmax,13.3199997
mdacharl,2021-04-23,daymet,tmax,13.6899996
mdacharl,2021-04-24,daymet,tmax,12.8000002
mdacharl,2021-04-25,daymet,tmax,11.3699999
mdacharl,2021-04-26,daymet,tmax,12.5900002
mdacharl,2021-04-27,daymet,tmax,14.9200001
mdacharl,2021-04-28,daymet,tmax,18.9899998
mdacharl,2021-04-29,daymet,tmax,24.3600006
mdacharl,2021-04-30,daymet,tmax,25.4799995
mdachine,2021-04-01,daymet,tmax,21.1000004
mdachine,2021-04-02,daymet,tmax,21.4200001
mdachine,2021-04-03,daymet,tmax,19.9300003
mdachine,2021-04-04,daymet,tmax,21.8799992
mdachine,2021-04-05,daymet,tmax,13.7700005
mdachine,2021-04-06,daymet,tmax,17.1499996
mdachine,2021-04-07,daymet,tmax,21.7399998
mdachine,2021-04-08,daymet,tmax,13.8800001
mdachine,2021-04-09,daymet,tmax,14.7600002
mdachine,2021-04-10,daymet,tmax,14.6400003
mdachine,2021-04-11,daymet,tmax,5.3600001
mdachine,2021-04-12,daymet,tmax,4.7199998
mdachine,2021-04-13,daymet,tmax,1.52
mdachine,2021-04-14,daymet,tmax,3.04
